country,country_code,year_week,age_group,new_cases,population,rate_14_day_per_100k,source
Latvia,LV,2021-47,50-64yr,1110,395137,540.5720041403362,TESSy COVID-19
Latvia,LV,2021-48,50-64yr,791,395137,481.09896061366055,TESSy COVID-19
Latvia,LV,2021-49,50-64yr,670,395137,369.7451769892468,TESSy COVID-19
Latvia,LV,2021-50,50-64yr,820,395137,377.0844036372195,TESSy COVID-19
Latvia,LV,2021-51,50-64yr,640,395137,369.4921002082822,TESSy COVID-19
Latvia,LV,2021-52,50-64yr,914,395137,393.2813176189524,TESSy COVID-19
Latvia,LV,2022-01,50-64yr,1622,395137,641.8027165261668,TESSy COVID-19
Latvia,LV,2022-02,50-64yr,2121,395137,947.2663911504111,TESSy COVID-19
Latvia,LV,2022-03,50-64yr,3545,395137,1433.9330409452923,TESSy COVID-19
Latvia,LV,2022-04,50-64yr,6619,395137,2572.272401723959,TESSy COVID-19
Latvia,LV,2022-05,50-64yr,8795,395137,3900.9255017879873,TESSy COVID-19
Latvia,LV,2022-06,50-64yr,11311,395137,5088.361758073782,TESSy COVID-19
Latvia,LV,2022-07,50-64yr,11910,395137,5876.695930778439,TESSy COVID-19
Latvia,LV,2022-08,50-64yr,11142,395137,5833.925954795425,TESSy COVID-19
Latvia,LV,2022-09,50-64yr,9420,395137,5203.764770193629,TESSy COVID-19
Latvia,LV,2022-10,50-64yr,8141,395137,4444.281350518934,TESSy COVID-19
Latvia,LV,2022-11,50-64yr,6646,395137,3742.246360123198,TESSy COVID-19
Latvia,LV,2022-12,50-64yr,4639,395137,2855.9714731852496,TESSy COVID-19
Latvia,LV,2022-13,50-64yr,2925,395137,1914.2727712160593,TESSy COVID-19
Latvia,LV,2022-14,50-64yr,1584,395137,1141.123205369277,TESSy COVID-19
Latvia,LV,2022-15,50-64yr,1093,395137,677.4865426421723,TESSy COVID-19
Latvia,LV,2022-16,50-64yr,1050,395137,542.3435416070881,TESSy COVID-19
Latvia,LV,2022-17,50-64yr,832,395137,476.2905017753336,TESSy COVID-19
Latvia,LV,2022-18,50-64yr,494,395137,335.5798115590289,TESSy COVID-19
Latvia,LV,2022-19,50-64yr,377,395137,220.42987622014644,TESSy COVID-19
Latvia,LV,2022-20,50-64yr,328,395137,178.41913058002666,TESSy COVID-19
Latvia,LV,2022-21,50-64yr,316,395137,162.9814469411875,TESSy COVID-19
Latvia,LV,2022-22,50-64yr,295,395137,154.62991316935646,TESSy COVID-19
Latvia,LV,2022-23,50-64yr,314,395137,154.1237596074273,TESSy COVID-19
Latvia,LV,2022-24,50-64yr,331,395137,163.23452372215206,TESSy COVID-19
Latvia,LV,2022-25,50-64yr,392,395137,182.97451263738907,TESSy COVID-19
Latvia,LV,2022-26,50-64yr,856,395137,315.8398226437919,TESSy COVID-19
Latvia,LV,2022-27,50-64yr,968,395137,461.61204847938814,TESSy COVID-19
Latvia,LV,2022-28,50-64yr,1263,395137,564.614298331971,TESSy COVID-19
Latvia,LV,2022-29,50-64yr,2014,395137,829.3326112209184,TESSy COVID-19
Latvia,LV,2022-30,50-64yr,2110,395137,1043.688644697915,TESSy COVID-19
Latvia,LV,2022-31,50-64yr,2343,395137,1126.9509056352606,TESSy COVID-19
Latvia,LV,2022-32,50-64yr,2176,395137,1143.6539731789228,TESSy COVID-19
Latvia,LV,2022-33,50-64yr,1942,395137,1042.1701840121275,TESSy COVID-19
Latvia,LV,2022-34,50-64yr,1299,395137,820.2218471061935,TESSy COVID-19
Latvia,LV,2022-35,50-64yr,1252,395137,645.5988682406355,TESSy COVID-19
Latvia,LV,2022-36,50-64yr,1349,395137,658.2527072888644,TESSy COVID-19
Latvia,LV,2022-37,50-64yr,1879,395137,816.931848953654,TESSy COVID-19
Latvia,LV,2022-38,50-64yr,2254,395137,1045.966335726596,TESSy COVID-19
Latvia,LV,2022-39,50-64yr,2270,395137,1144.9193570837456,TESSy COVID-19
Latvia,LV,2022-40,50-64yr,1906,395137,1056.848637308073,TESSy COVID-19
Latvia,LV,2022-41,50-64yr,1426,395137,843.25183417397,TESSy COVID-19
Latvia,LV,2022-42,50-64yr,1214,395137,668.1227017464829,TESSy COVID-19
Latvia,LV,2022-43,50-64yr,942,395137,545.6335397596276,TESSy COVID-19
Latvia,LV,2022-44,50-64yr,745,395137,426.9405294872411,TESSy COVID-19
Latvia,LV,2022-45,50-64yr,668,395137,357.5974915029471,TESSy COVID-19
Latvia,LV,2022-46,50-64yr,550,395137,308.2475192148546,TESSy COVID-19
Latvia,LV,2022-47,50-64yr,732,395137,324.4444331965875,TESSy COVID-19
Latvia,LV,2022-48,50-64yr,710,395137,364.93671815091983,TESSy COVID-19
Latvia,LV,2022-49,50-64yr,768,395137,374.0474822656446,TESSy COVID-19
Latvia,LV,2022-50,50-64yr,624,395137,352.28287910269097,TESSy COVID-19
Latvia,LV,2022-51,50-64yr,577,395137,303.9452139384568,TESSy COVID-19
Latvia,LV,2022-52,50-64yr,323,395137,227.76910286811915,TESSy COVID-19
Latvia,LV,2023-01,50-64yr,75,395137,100.72455882390159,TESSy COVID-19
Latvia,LV,2023-02,50-64yr,45,395137,30.369213715749222,TESSy COVID-19
Latvia,LV,2023-03,50-64yr,30,395137,18.980758572343262,TESSy COVID-19
Latvia,LV,2023-04,50-64yr,31,395137,15.437683638839188,TESSy COVID-19
Latvia,LV,2023-05,50-64yr,35,395137,16.703067543662073,TESSy COVID-19
Latvia,LV,2023-06,50-64yr,23,395137,14.678453295945458,TESSy COVID-19
Latvia,LV,2023-07,50-64yr,37,395137,15.184606857874611,TESSy COVID-19
Latvia,LV,2023-08,50-64yr,24,395137,15.437683638839188,TESSy COVID-19
Latvia,LV,2023-09,50-64yr,33,395137,14.42537651498088,TESSy COVID-19
Latvia,LV,2020-01,65-79yr,0,280217,NA,TESSy COVID-19
Latvia,LV,2020-02,65-79yr,0,280217,0,TESSy COVID-19
Latvia,LV,2020-03,65-79yr,0,280217,0,TESSy COVID-19
Latvia,LV,2020-04,65-79yr,0,280217,0,TESSy COVID-19
Latvia,LV,2020-05,65-79yr,0,280217,0,TESSy COVID-19
Latvia,LV,2020-06,65-79yr,0,280217,0,TESSy COVID-19
Latvia,LV,2020-07,65-79yr,0,280217,0,TESSy COVID-19
Latvia,LV,2020-08,65-79yr,0,280217,0,TESSy COVID-19
Latvia,LV,2020-09,65-79yr,0,280217,0,TESSy COVID-19
Latvia,LV,2020-10,65-79yr,0,280217,0,TESSy COVID-19
Latvia,LV,2020-11,65-79yr,0,280217,0,TESSy COVID-19
Latvia,LV,2020-12,65-79yr,3,280217,1.070598857314153,TESSy COVID-19
Latvia,LV,2020-13,65-79yr,11,280217,4.996128000799381,TESSy COVID-19
Latvia,LV,2020-14,65-79yr,21,280217,11.419721144684297,TESSy COVID-19
Latvia,LV,2020-15,65-79yr,22,280217,15.345250288169526,TESSy COVID-19
Latvia,LV,2020-16,65-79yr,14,280217,12.847186287769835,TESSy COVID-19
Latvia,LV,2020-17,65-79yr,15,280217,10.349122287370145,TESSy COVID-19
Latvia,LV,2020-18,65-79yr,9,280217,8.564790858513224,TESSy COVID-19
Latvia,LV,2020-19,65-79yr,5,280217,4.996128000799381,TESSy COVID-19
Latvia,LV,2020-20,65-79yr,20,280217,8.921657144284609,TESSy COVID-19
Latvia,LV,2020-21,65-79yr,4,280217,8.564790858513224,TESSy COVID-19
Latvia,LV,2020-22,65-79yr,3,280217,2.4980640003996903,TESSy COVID-19
Latvia,LV,2020-23,65-79yr,5,280217,2.8549302861710744,TESSy COVID-19
Latvia,LV,2020-24,65-79yr,1,280217,2.141197714628306,TESSy COVID-19
Latvia,LV,2020-25,65-79yr,0,280217,0.3568662857713843,TESSy COVID-19
Latvia,LV,2020-26,65-79yr,0,280217,0,TESSy COVID-19
Latvia,LV,2020-27,65-79yr,1,280217,0.3568662857713843,TESSy COVID-19
Latvia,LV,2020-28,65-79yr,1,280217,0.7137325715427686,TESSy COVID-19
Latvia,LV,2020-29,65-79yr,3,280217,1.4274651430855372,TESSy COVID-19
Latvia,LV,2020-30,65-79yr,7,280217,3.5686628577138433,TESSy COVID-19
Latvia,LV,2020-31,65-79yr,2,280217,3.211796571942459,TESSy COVID-19
Latvia,LV,2020-32,65-79yr,5,280217,2.4980640003996903,TESSy COVID-19
Latvia,LV,2020-33,65-79yr,3,280217,2.8549302861710744,TESSy COVID-19
Latvia,LV,2020-34,65-79yr,1,280217,1.4274651430855372,TESSy COVID-19
Latvia,LV,2020-35,65-79yr,4,280217,1.7843314288569216,TESSy COVID-19
Latvia,LV,2020-36,65-79yr,3,280217,2.4980640003996903,TESSy COVID-19
Latvia,LV,2020-37,65-79yr,2,280217,1.7843314288569216,TESSy COVID-19
Latvia,LV,2020-38,65-79yr,2,280217,1.4274651430855372,TESSy COVID-19
Latvia,LV,2020-39,65-79yr,13,280217,5.352994286570765,TESSy COVID-19
Latvia,LV,2020-40,65-79yr,43,280217,19.984512003197523,TESSy COVID-19
Latvia,LV,2020-41,65-79yr,64,280217,38.18469257753812,TESSy COVID-19
Latvia,LV,2020-42,65-79yr,59,280217,43.894553149880274,TESSy COVID-19
Latvia,LV,2020-43,65-79yr,88,280217,52.459344008393494,TESSy COVID-19
Latvia,LV,2020-44,65-79yr,145,280217,83.14984458473255,TESSy COVID-19
Latvia,LV,2020-45,65-79yr,235,280217,135.60918859312605,TESSy COVID-19
Latvia,LV,2020-46,65-79yr,273,280217,181.28807317186323,TESSy COVID-19
Latvia,LV,2020-47,65-79yr,268,280217,193.06466060231892,TESSy COVID-19
Latvia,LV,2020-48,65-79yr,470,280217,263.36731889928166,TESSy COVID-19
Latvia,LV,2020-49,65-79yr,631,280217,392.9097806342941,TESSy COVID-19
Latvia,LV,2020-50,65-79yr,626,280217,448.5809212146301,TESSy COVID-19
Latvia,LV,2020-51,65-79yr,746,280217,489.62054407833926,TESSy COVID-19
Latvia,LV,2020-52,65-79yr,677,280217,507.82072465267987,TESSy COVID-19
Latvia,LV,2020-53,65-79yr,828,280217,537.0837600859334,TESSy COVID-19
Latvia,LV,2021-01,65-79yr,883,280217,610.5982149548386,TESSy COVID-19
Latvia,LV,2021-02,65-79yr,821,280217,608.1001509544388,TESSy COVID-19
Latvia,LV,2021-03,65-79yr,737,280217,555.9976732318167,TESSy COVID-19
Latvia,LV,2021-04,65-79yr,657,280217,497.47160236530976,TESSy COVID-19
Latvia,LV,2021-05,65-79yr,705,280217,486.05188122062543,TESSy COVID-19
Latvia,LV,2021-06,65-79yr,622,280217,473.561561218627,TESSy COVID-19
Latvia,LV,2021-07,65-79yr,612,280217,440.3729966418883,TESSy COVID-19
Latvia,LV,2021-08,65-79yr,570,280217,421.8159497817763,TESSy COVID-19
Latvia,LV,2021-09,65-79yr,517,280217,387.91365263349473,TESSy COVID-19
Latvia,LV,2021-10,65-79yr,397,280217,326.17578519504525,TESSy COVID-19
Latvia,LV,2021-11,65-79yr,443,280217,299.7676800479628,TESSy COVID-19
Latvia,LV,2021-12,65-79yr,420,280217,307.97560462070464,TESSy COVID-19
Latvia,LV,2021-13,65-79yr,382,280217,286.2067611886502,TESSy COVID-19
Latvia,LV,2021-14,65-79yr,403,280217,280.1400343305367,TESSy COVID-19
Latvia,LV,2021-15,65-79yr,407,280217,289.0616914748213,TESSy COVID-19
Latvia,LV,2021-16,65-79yr,385,280217,282.6380983309364,TESSy COVID-19
Latvia,LV,2021-17,65-79yr,445,280217,296.199017190249,TESSy COVID-19
Latvia,LV,2021-18,65-79yr,444,280217,317.25412805076064,TESSy COVID-19
Latvia,LV,2021-19,65-79yr,492,280217,334.02684348201575,TESSy COVID-19
Latvia,LV,2021-20,65-79yr,375,280217,309.4030697637902,TESSy COVID-19
Latvia,LV,2021-21,65-79yr,234,280217,217.33156803477306,TESSy COVID-19
Latvia,LV,2021-22,65-79yr,198,280217,154.16623545323802,TESSy COVID-19
Latvia,LV,2021-23,65-79yr,143,280217,121.69140344804205,TESSy COVID-19
Latvia,LV,2021-24,65-79yr,98,280217,86.00477487090362,TESSy COVID-19
Latvia,LV,2021-25,65-79yr,40,280217,49.247547436451036,TESSy COVID-19
Latvia,LV,2021-26,65-79yr,50,280217,32.11796571942459,TESSy COVID-19
Latvia,LV,2021-27,65-79yr,26,280217,27.12183771862521,TESSy COVID-19
Latvia,LV,2021-28,65-79yr,19,280217,16.058982859712295,TESSy COVID-19
Latvia,LV,2021-29,65-79yr,13,280217,11.419721144684297,TESSy COVID-19
Latvia,LV,2021-30,65-79yr,26,280217,13.917785145083988,TESSy COVID-19
Latvia,LV,2021-31,65-79yr,36,280217,22.125709717825828,TESSy COVID-19
Latvia,LV,2021-32,65-79yr,60,280217,34.259163434052894,TESSy COVID-19
Latvia,LV,2021-33,65-79yr,63,280217,43.894553149880274,TESSy COVID-19
Latvia,LV,2021-34,65-79yr,109,280217,61.3810011526781,TESSy COVID-19
Latvia,LV,2021-35,65-79yr,184,280217,104.56182173101561,TESSy COVID-19
Latvia,LV,2021-36,65-79yr,197,280217,135.96605487889744,TESSy COVID-19
Latvia,LV,2021-37,65-79yr,248,280217,158.80549716826602,TESSy COVID-19
Latvia,LV,2021-38,65-79yr,309,280217,198.77452117466106,TESSy COVID-19
Latvia,LV,2021-39,65-79yr,543,280217,304.0500754772194,TESSy COVID-19
Latvia,LV,2021-40,65-79yr,740,280217,457.8594446446861,TESSy COVID-19
Latvia,LV,2021-41,65-79yr,1135,280217,669.1242858213456,TESSy COVID-19
Latvia,LV,2021-42,65-79yr,1405,280217,906.4403658593162,TESSy COVID-19
Latvia,LV,2021-43,65-79yr,1754,280217,1127.340596751803,TESSy COVID-19
Latvia,LV,2021-44,65-79yr,1483,280217,1155.176167041971,TESSy COVID-19
Latvia,LV,2021-45,65-79yr,916,280217,856.122219565551,TESSy COVID-19
Latvia,LV,2021-46,65-79yr,560,280217,526.7346377985633,TESSy COVID-19
Latvia,LV,2021-47,65-79yr,567,280217,402.1883040643501,TESSy COVID-19
Latvia,LV,2021-48,65-79yr,402,280217,345.8034309124714,TESSy COVID-19
Latvia,LV,2021-49,65-79yr,333,280217,262.2967200419675,TESSy COVID-19
Latvia,LV,2021-50,65-79yr,386,280217,256.5868594696253,TESSy COVID-19
Latvia,LV,2021-51,65-79yr,302,280217,245.5240046107124,TESSy COVID-19
Latvia,LV,2021-52,65-79yr,380,280217,243.3828068960841,TESSy COVID-19
Latvia,LV,2022-01,65-79yr,576,280217,341.1641691974434,TESSy COVID-19
Latvia,LV,2022-02,65-79yr,692,280217,452.50645035811533,TESSy COVID-19
Latvia,LV,2022-03,65-79yr,1128,280217,649.4966401039195,TESSy COVID-19
Latvia,LV,2022-04,65-79yr,2144,280217,1167.6664870439695,TESSy COVID-19
Latvia,LV,2022-05,65-79yr,2863,280217,1786.8294928573214,TESSy COVID-19
Latvia,LV,2022-06,65-79yr,3822,280217,2385.651120381704,TESSy COVID-19
Latvia,LV,2022-07,65-79yr,4264,280217,2885.6207867474136,TESSy COVID-19
Latvia,LV,2022-08,65-79yr,4090,280217,2981.2609513341445,TESSy COVID-19
Latvia,LV,2022-09,65-79yr,3680,280217,2772.851040443656,TESSy COVID-19
Latvia,LV,2022-10,65-79yr,3453,280217,2545.5272164072844,TESSy COVID-19
Latvia,LV,2022-11,65-79yr,2988,280217,2298.5757466534865,TESSy COVID-19
Latvia,LV,2022-12,65-79yr,2222,280217,1859.2733488689123,TESSy COVID-19
Latvia,LV,2022-13,65-79yr,1401,280217,1292.9265533497253,TESSy COVID-19
Latvia,LV,2022-14,65-79yr,812,280217,789.7450904120735,TESSy COVID-19
Latvia,LV,2022-15,65-79yr,607,280217,506.3932595095944,TESSy COVID-19
Latvia,LV,2022-16,65-79yr,596,280217,429.31014178297534,TESSy COVID-19
Latvia,LV,2022-17,65-79yr,400,280217,355.4388206282988,TESSy COVID-19
Latvia,LV,2022-18,65-79yr,282,280217,243.3828068960841,TESSy COVID-19
Latvia,LV,2022-19,65-79yr,222,280217,179.8606080287777,TESSy COVID-19
Latvia,LV,2022-20,65-79yr,192,280217,147.7426423093531,TESSy COVID-19
Latvia,LV,2022-21,65-79yr,190,280217,136.3229211646688,TESSy COVID-19
Latvia,LV,2022-22,65-79yr,144,280217,119.19333944764236,TESSy COVID-19
Latvia,LV,2022-23,65-79yr,167,280217,110.98541487490053,TESSy COVID-19
Latvia,LV,2022-24,65-79yr,244,280217,146.67204345203896,TESSy COVID-19
Latvia,LV,2022-25,65-79yr,168,280217,147.02890973781035,TESSy COVID-19
Latvia,LV,2022-26,65-79yr,393,280217,200.20198631774662,TESSy COVID-19
Latvia,LV,2022-27,65-79yr,464,280217,305.83440690607637,TESSy COVID-19
Latvia,LV,2022-28,65-79yr,728,280217,425.3846126394901,TESSy COVID-19
Latvia,LV,2022-29,65-79yr,998,280217,615.9512092414093,TESSy COVID-19
Latvia,LV,2022-30,65-79yr,1164,280217,771.5449098377329,TESSy COVID-19
Latvia,LV,2022-31,65-79yr,1239,280217,857.5496847086365,TESSy COVID-19
Latvia,LV,2022-32,65-79yr,1256,280217,890.3813829996038,TESSy COVID-19
Latvia,LV,2022-33,65-79yr,1109,280217,843.988765849324,TESSy COVID-19
Latvia,LV,2022-34,65-79yr,746,280217,661.9869601059179,TESSy COVID-19
Latvia,LV,2022-35,65-79yr,652,280217,498.89906750839526,TESSy COVID-19
Latvia,LV,2022-36,65-79yr,669,280217,471.4203635039987,TESSy COVID-19
Latvia,LV,2022-37,65-79yr,903,280217,560.9938012326162,TESSy COVID-19
Latvia,LV,2022-38,65-79yr,1143,280217,730.1484206882524,TESSy COVID-19
Latvia,LV,2022-39,65-79yr,1219,280217,842.9181669920098,TESSy COVID-19
Latvia,LV,2022-40,65-79yr,1066,280217,815.4394629876132,TESSy COVID-19
Latvia,LV,2022-41,65-79yr,787,280217,661.2732275343751,TESSy COVID-19
Latvia,LV,2022-42,65-79yr,648,280217,512.1031200819365,TESSy COVID-19
Latvia,LV,2022-43,65-79yr,584,280217,439.6592640703455,TESSy COVID-19
Latvia,LV,2022-44,65-79yr,447,280217,367.92914063029724,TESSy COVID-19
Latvia,LV,2022-45,65-79yr,382,280217,295.8421509044776,TESSy COVID-19
Latvia,LV,2022-46,65-79yr,305,280217,245.16713832494102,TESSy COVID-19
Latvia,LV,2022-47,65-79yr,372,280217,241.5984754672272,TESSy COVID-19
Latvia,LV,2022-48,65-79yr,355,280217,259.4417897557964,TESSy COVID-19
Latvia,LV,2022-49,65-79yr,447,280217,286.2067611886502,TESSy COVID-19
Latvia,LV,2022-50,65-79yr,363,280217,289.0616914748213,TESSy COVID-19
Latvia,LV,2022-51,65-79yr,353,280217,255.51626061231119,TESSy COVID-19
Latvia,LV,2022-52,65-79yr,225,280217,206.26871317586014,TESSy COVID-19
Latvia,LV,2023-01,65-79yr,80,280217,108.84421716027222,TESSy COVID-19
Latvia,LV,2023-02,65-79yr,49,280217,46.03575086450858,TESSy COVID-19
Latvia,LV,2023-03,65-79yr,40,280217,31.761099433653204,TESSy COVID-19
Latvia,LV,2023-04,65-79yr,29,280217,24.623773718225518,TESSy COVID-19
Latvia,LV,2023-05,65-79yr,32,280217,21.768843432054442,TESSy COVID-19
Latvia,LV,2023-06,65-79yr,46,280217,27.835570290167976,TESSy COVID-19
Latvia,LV,2023-07,65-79yr,32,280217,27.835570290167976,TESSy COVID-19
Latvia,LV,2023-08,65-79yr,36,280217,24.266907432454133,TESSy COVID-19
Latvia,LV,2023-09,65-79yr,36,280217,25.69437257553967,TESSy COVID-19
Latvia,LV,2020-01,80+yr,0,113481,NA,TESSy COVID-19
